created,id_str,text,user_id,screen_name,location,followers_count,user_favourites_count,time_zone,geo_enabled,verified,status_count,geo,coords,retweet_count,tweet_favourite_count,Subjectivity,Polarity,Sentiment
2021-03-11 17:13:22,1370060291237576713,"fema: As of yesterday, we provided $4.28B to 38 states, four tribes &amp; five territories to accelerate the vaccination mission. Efforts i…",151543424,BLMFire,"Boise, Idaho",19453,7718,,False,True,6474,,,13,0,0.0,0.0,neutral
2021-03-11 17:13:22,1370060290021294085,coastalhealth91: Our health departments maintain a limited waitlist of individuals who are willing and able to be vaccinated should the…,870705533552009216,CamdenCountyEMA,"Kingsland, GA",497,1519,,False,False,3287,,,10,0,0.5059523809523809,0.2261904761904762,positive
2021-03-11 17:13:22,1370060289635389444,sunlorrie: Denmark suspends use of AstraZeneca Covid vaccine ,1229220189901856769,Pdog95179387,,44,12430,,False,False,10146,,,132,0,0.0,0.0,neutral
2021-03-11 17:13:22,1370060288897204224,"BarackObama: Michelle and I got vaccinated against COVID-19 because we know it’s the best way to beat this pandemic, protect one anothe…",820778320581246976,notpdctzn,,75,43638,,False,False,23238,,,10666,0,0.3,1.0,positive
2021-03-11 17:13:21,1370060288490414082,ceewilldotcom: Pfizer 💉 Review: I’m 10 days out from dose 2. The symptoms I experienced both times were soreness at the site of inje…,35145731,TypicalTweeter,LGA✈️ATL,2049,54337,,True,False,46114,,,48,0,0.9,0.8,positive
2021-03-11 17:13:21,1370060288385548289,politico: All living former presidents and first ladies — except the Trumps — appear in a new PSA urging Americans to get vaccinated ag…,217182538,xxmiekewxx,Zuid-Holland,1725,96348,,False,False,129950,,,382,0,0.2626262626262626,0.12878787878787878,positive
2021-03-11 17:13:21,1370060287676534784,rising_serpent: Safe and effective.,1134676199039557632,pumpkinsfriends,Planet Earth,168,19689,,False,False,11751,,,20,0,0.65,0.55,positive
2021-03-11 17:13:21,1370060285583753220,"RepKatiePorter: 🚨🚨🚨 BIG PHARMA HYPOCRISY ALERT: While Pfizer’s CEO does this PR tour, his Chief Financial Officer is telling investors…",1348694162741276675,FanChomsky,USA,167,11007,,False,False,11291,,,2054,0,0.05,0.0,neutral
2021-03-11 17:13:21,1370060285369851907,"senpizzo: COVID death rate in our prisons is about 80% higher, than outside. Not one single vaccine has been offered to Florida inmat…",14569056,mikeklonsky,Chicago,7173,38343,,True,False,73882,,,2349,0,0.2547619047619048,0.05952380952380953,positive
2021-03-11 17:13:21,1370060285302689795,will_r_higgins: Utah will roll back its mask mandate 4/10Vaccination of the general public will begin on 4/1About 10% of the populati…,904886517948047360,omac_ute,"Utah, USA",417,1,,False,False,105802,,,1,0,0.18888888888888888,0.016666666666666673,positive
2021-03-11 17:13:20,1370060283125886983,disclosetv: JUST IN - Norway and Denmark suspend Oxford-AstraZeneca COVID19 vaccine rollout.,1075839871774846976,CHRISTIANRORG,Wales ,1855,16574,,False,False,21393,,,2607,0,0.0,0.0,neutral
2021-03-11 17:13:20,1370060282077253635,SalehGh28: Me watching oxford astrazeneca  vaccine banned after already receiving my first dose..⁦AstraZeneca⁩ ,223643557,AfuaaSam,,5148,3599,,True,False,160848,,,198,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:20,1370060281720799236,"MichelleObama: When you can get the COVID-19 vaccine, I hope you do—Barack and I are certainly glad we did. It’s our best shot at beati…",1297290886414585857,lsahren,,41,29329,,False,False,28153,,,8538,0,0.65,0.75,positive
2021-03-11 17:13:20,1370060280907059201,sputnikvaccine: The Guardian: Russia's Sputnik V Covid vaccine gaining acceptance in Europe.👇,18396822,sebriano,"Buenos Aires, Argentina",1433,35921,,True,False,30321,,,94,0,0.0,0.0,neutral
2021-03-11 17:13:19,1370060279682191362,"HealthEdProject: Women's History Spotlight: Dr. Kizzmekia Corbett, Lead Scientist of Coronavirus Vaccine Program at National Institute…",269014227,TheMarchIssue,The Center of the Universe,1705,1074,,False,False,2682,,,4,0,0.0,0.0,neutral
2021-03-11 17:13:19,1370060278402977794,"GreatGameIndia: THIS IS BIG8 European nations including Italy, Latvia, Luxembourg, Lithuania, Estonia, Denmark, Norway and Iceland ha…",1217655231682494464,Sentinel_Nhan,,147,10148,,False,False,2999,,,809,0,0.0,0.0,neutral
2021-03-11 17:13:19,1370060278168182789,simondolan: Nothing to see here. Move along. Perfectly safe....Italy and Norway join Denmark in suspending use of AstraZeneca vaccine…,1231742580729270272,TIKPAQ,The mountains,167,4638,,False,False,14368,,,899,0,1.0,1.0,positive
2021-03-11 17:13:19,1370060277211889671,danieteebee: It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier,2499673766,flgirlbella,"Florida, USA",4126,32941,,False,False,10283,,,10923,0,0.0,0.0,neutral
2021-03-11 17:13:19,1370060276301717504,SHNcares: All eligible individuals in ScarbTO can register at  for their COVID-19 vaccine. Choose from two loca…,2387657304,5n2ca,"Scarborough, Ontario, Canada",815,17185,,True,False,1303,,,19,0,0.0,0.0,neutral
2021-03-11 17:13:19,1370060276259770369,JReinerMD Further to my previous tweet. I did have to take her to A&amp;E during December twice as she was having trouble breathing. They thought she had Covid but tests said no. She’s still not functioning right and has been referred to a respiratory clinic. Still not getting the vaccine.,2598012131,juliewailes,"England, United Kingdom",58,7637,,False,False,4349,,,0,1,0.35059523809523807,-0.02023809523809525,negative
2021-03-11 17:13:18,1370060275043405828,sunlorrie: Denmark suspends use of AstraZeneca Covid vaccine ,1191472857836138498,4futureHope,,399,98605,,False,False,93682,,,132,0,0.0,0.0,neutral
2021-03-11 17:13:18,1370060274867302413,danieteebee: It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier,959262563216261120,jakethe_gr8t,,521,109841,,True,False,13015,,,10923,0,0.0,0.0,neutral
2021-03-11 17:13:18,1370060274716139524,PJCNDP: Got my 2nd dose of the moderna vaccine today. I am grateful for being vaccinated but wanted to remind ppl why indigenous folks…,2548796222,JordanWatters_,Victoria,1218,11798,,False,False,2810,,,41,0,0.0,0.0,neutral
2021-03-11 17:13:18,1370060274431066115,smartcityc: A digital COVID-19 vaccine passport will allow New Yorkers to prove they’ve received a vaccine and/or tested negative. Ex…,1093908122240983040,illinois_smart,"Illinois, USA",100,133,,False,False,420,,,2,0,0.28484848484848485,-0.05454545454545454,negative
2021-03-11 17:13:18,1370060273848045578,terrycrews: What is a vaccine? How do COVID-19 mRNA vaccines work? And why are they important? Watch this video for what you need to kn…,130718454,dcurtis10,northern Illinois,1840,298005,,True,False,157599,,,18,0,1.0,0.4,positive
2021-03-11 17:13:18,1370060272749182980,TheDemCoalition: The president-filled ad campaign - minus Trump - urges Americans to roll up their sleeves and get vaccinated to end th…,1324048128064905216,MaryAnn93337879,,22,15024,,False,False,6515,,,307,0,0.1,-0.1,negative
2021-03-11 17:13:18,1370060272581423113,"DaWallys Which one did you get,the Moderna or the J&amp;J?",117202784,HOTNIKKZ,Brooklyn,21,3339,,True,False,2012,,,0,0,0.0,0.0,neutral
2021-03-11 17:13:17,1370060270547140613,"BarackObama: Michelle and I got vaccinated against COVID-19 because we know it’s the best way to beat this pandemic, protect one anothe…",325630780,beebeybeee,Everywhere,211,1627,,True,False,38844,,,10666,0,0.3,1.0,positive
2021-03-11 17:13:17,1370060270060507140,NYGovCuomo: Vaccination Update: 20.4% of New Yorkers have received at least one vaccine dose and 10.4% have completed their vaccine s…,1269453169509072896,Deb79425469,"Cali, born and raised.",146,1340,,False,False,37245,,,174,0,0.42727272727272725,-0.08181818181818182,negative
2021-03-11 17:13:17,1370060269926367236,snowball1926: Why won't Twitter and Facebook allow us post anything that is anti-vaccine?  Shouldn't we know both sides of this argumen…,1283730672,Guiller7894,,273,50269,,False,False,3742,,,52,0,0.0,0.0,neutral
2021-03-11 17:13:17,1370060269108477957,"FinancialTimes: Denmark, Norway and Iceland have suspended use of the Oxford/AstraZeneca vaccine in a 'precautionary' move after a Dani…",1096622029288148992,Faisal44624151,,12,145,,False,False,115,,,329,0,0.0,0.0,neutral
2021-03-11 17:13:17,1370060268768698371,narendramodi: Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…,1142448430930808833,Vishnuvishnuka1,"Hyderabad, India",71,16374,,False,False,7317,,,17142,0,0.6666666666666666,0.525,positive
2021-03-11 17:13:17,1370060268336726023,"BarackObama: Michelle and I got vaccinated against COVID-19 because we know it’s the best way to beat this pandemic, protect one anothe…",41424122,LoganJenkins,SC,895,38690,,False,False,28647,,,10666,0,0.3,1.0,positive
2021-03-11 17:13:16,1370060266684174338,CNN: The European Union's medicines regulator has recommended authorizing Johnson &amp; Johnson's single-dose Covid-19 vaccine. ,781782871946170368,lachampt58,"Ile-de-France, France",1172,41245,,False,False,34814,,,67,0,0.0,0.0,neutral
2021-03-11 17:13:16,1370060266013081600,"MDH reports 19 new COVID-related deaths and 1,096 new cases. A total of 1.74 million COVID-19 vaccinations have now been administered in Minnesota and 642,701 people have completed the vaccine series. ",17278675,KSTP,Twin Cities | Minnesota,120112,555,,True,True,153115,,,0,1,0.5530303030303031,0.0909090909090909,positive
2021-03-11 17:13:16,1370060265102979073,disclosetv: JUST IN - Norway and Denmark suspend Oxford-AstraZeneca COVID19 vaccine rollout.,729866252282417152,Basia_Necessary,,465,7107,,False,False,4623,,,2607,0,0.0,0.0,neutral
2021-03-11 17:13:16,1370060264683544582,AllenLEllison: . marcorubio didn’t give a damn about you during this entire pandemic. He even skipped your grandparents in line to get…,775383530452971521,Qwarktastic2,"Pennsylvania, USA",14728,47718,,True,False,120441,,,587,0,0.625,0.0,neutral
2021-03-11 17:13:16,1370060264624820227,"TheInsiderPaper: BIG: Denmark, Italy, Norway and 6 other countries suspend use of AstraZeneca vaccine after reports of blood clots. 1 d…",1063748184332222465,VincenzoMart,Italia,685,8436,,False,False,1140,,,108,0,0.2375,-0.0625,negative
2021-03-11 17:13:16,1370060263693647880,AstraZeneca what have you done again. ,4898463059,joe_tiza,"Lagos, Nigeria",152,73,,False,False,45,,,0,0,0.0,0.0,neutral
2021-03-11 17:13:15,1370060263509098497,danieteebee: It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier,313542862,kgoodie__,Philadelphia Area,2439,67537,,True,False,54180,,,10923,0,0.0,0.0,neutral
2021-03-11 17:13:15,1370060263152623623,So far the Covid-19 vaccine reacted great with my body 🤩🤩🤩,1111405452301139968,beatriice24,"Winter Garden, FL",17,44,,False,False,249,,,0,0,0.875,0.45,positive
2021-03-11 17:13:15,1370060262468952064,spectatorindex: JUST IN: Norway has suspended use of the AstraZeneca coronavirus vaccine,1290527088,bcuetosalmona,Mexico,39,1726,,True,False,1277,,,2566,0,0.0,0.0,neutral
2021-03-11 17:13:15,1370060261470699526,The Infodemic: Poster of Doctor Advising People to Avoid Vaccine Is Fake ,39318996,HealthCareRenew,,1866,33,,False,False,32617,,,0,0,1.0,-0.5,negative
2021-03-11 17:13:15,1370060261072244739,"rupasubramanya: Denmark,Norway,Austria suspend the use of AstraZeneca vaccine over blood clot fears. In Italy, two young Sicilian polic…",1349358194796195840,trafal1357,,2,306,,False,False,2773,,,103,0,0.4,0.1,positive
2021-03-11 17:13:15,1370060261021782017,  All CLASS......!,48165428,luuzenit,Southern California,1565,107364,,True,False,114732,,,0,1,0.0,0.0,neutral
2021-03-11 17:13:15,1370060260535336962,How COVID-19 vaccine providers are preparing for the weekend. ,720058770890444801,Denverite,Denver,14100,1191,,True,True,19296,,,0,1,0.0,0.0,neutral
2021-03-11 17:13:14,1370060259222556674,narendramodi: Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…,1030354460973953024,politician007,India,533,29460,,False,False,9265,,,17142,0,0.6666666666666666,0.525,positive
2021-03-11 17:13:14,1370060258941485063,kingmanmarie39: Got my 2nd Moderna vaccine today.  I feel okay but have slept most of the day since I received the vaccine🥰,719001300,DemRN1974,United States,2217,141214,,False,False,310701,,,16,0,0.3333333333333333,0.3333333333333333,positive
2021-03-11 17:13:14,1370060258723430410,POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.Tha…,2932671107,AbbyAraCUA,Catholic University of America,402,4012,,True,False,1347,,,16530,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:14,1370060258551472134,nytimes: The Smithsonian National Museum of American History has acquired the vial from the first authorized coronavirus vaccine dose g…,2525697368,sarah_cisco15,,259,32035,,True,False,32193,,,81,0,0.16666666666666666,0.125,positive
2021-03-11 17:13:14,1370060258081660935,"CNN: Former Presidents Jimmy Carter, Bill Clinton, George W. Bush, Barack Obama and their respective former first ladies are part of a…",740737945619947521,79topper,"Florida, USA",6292,495137,,True,False,761618,,,304,0,0.10833333333333334,0.0625,positive
2021-03-11 17:13:14,1370060257586647045,"MichelleObama: When you can get the COVID-19 vaccine, I hope you do—Barack and I are certainly glad we did. It’s our best shot at beati…",3735825433,MopsyandJemima,,13,44904,,False,False,16075,,,8538,0,0.65,0.75,positive
2021-03-11 17:13:14,1370060256542392324,So Our Gov Disapointed by Astrazenica? Do u still think they want save ppl? Genocide wtf are these Muppets onn?,1220829975647072256,Jackiedoran10,,711,9871,,False,False,7578,,,1,4,1.0,-0.5,negative
2021-03-11 17:13:14,1370060255783190542,HoustonChron: Texas Democrats ask Abbott to open up vaccine eligibility to farmworkers ,1352644381052960768,DishonestPolit1,,41,3138,,False,False,1982,,,70,0,0.5,0.0,neutral
2021-03-11 17:13:13,1370060254059319299,POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.Tha…,910658143,CARobinson57,,396,109066,,False,False,54276,,,16530,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:13,1370060253912518659,simondolan: Nothing to see here. Move along. Perfectly safe....Italy and Norway join Denmark in suspending use of AstraZeneca vaccine…,1252972015365087233,vickyintheuk,,3458,55971,,False,False,26312,,,899,0,1.0,1.0,positive
2021-03-11 17:13:13,1370060253862244357,"RolandBakerIII: Age-dependent immune response to the Biontech/Pfizer BNT162b2 COVID-19 vaccination: 17 day after the second dose, 31% o…",263389842,mlperk1,USA,108,1858,,False,False,17805,,,45,0,0.0,0.0,neutral
2021-03-11 17:13:13,1370060251769233409,"KamranAbbasi: Are mRNA vaccines unstable, such as those produced for covid by Pfizer and Moderna, leading to lower efficacy? serenatin…",301472021,LoriMalijna,,147,19658,,False,False,17389,,,26,0,0.5,0.0,neutral
2021-03-11 17:13:13,1370060251093958656,"TomiLahren: If you need an ID to get a Covid vaccine, why the hell shouldn’t you need an ID to vote?!! LiberalismIsAMentalDisorder",1349756292999495682,CNut92,,14,6151,,False,False,829,,,2379,0,0.0,0.0,neutral
2021-03-11 17:13:12,1370060249806217218,BuddyWinston: If we want to make to make being dosed by the vaccine more popular we should do public service announcements featuring Ch…,2300454984,CosmoKatz69,"🇺🇸 Cognito, CA ",1273,181145,,False,False,146813,,,6,0,0.4888888888888889,0.3666666666666667,positive
2021-03-11 17:13:12,1370060249793695756,DailyPostNGR: DAILY POST reporter receives COVID-19 vaccine in Cross River ,271074867,Agbatordude,"Lagos, Nigeria",337,2707,,True,False,17166,,,4,0,0.0,0.0,neutral
2021-03-11 17:13:12,1370060249483255808,HeyImAnde Good article.  People don't know how to report injuries.  ,942903120224325632,FiorediNotte33,,285,7527,,False,False,13421,,,0,1,0.6000000000000001,0.7,positive
2021-03-11 17:13:12,1370060248833265669,"MOH_Kenya: Flight carrying 100,000 doses of AstraZeneca COVID-19 vaccine arrives at JKIA from India. ",92489874,marshalmugo,westlandz,204,9078,,True,False,6401,,,161,0,0.0,0.0,neutral
2021-03-11 17:13:12,1370060247545606148,"BarackObama: Michelle and I got vaccinated against COVID-19 because we know it’s the best way to beat this pandemic, protect one anothe…",739808421482876930,iama_walker,"California, USA",176,28821,,True,False,24877,,,10666,0,0.3,1.0,positive
2021-03-11 17:13:11,1370060246849314816,"YoureAllDunces: Just a friendly reminder that currently: ""There is no U.S. Food and Drug Administration (FDA) approved vaccine topreve…",1258562069785387013,Drowning_Embers,,7,1682,,False,False,244,,,244,0,0.45,0.1875,positive
2021-03-11 17:13:11,1370060246434078724,Shikohkihika: This country of ours though! So we had 4.2 billion  for MCAs car grant but we have to borrow 5billion to Finance covid-19…,712596680,spndungu,Kenya,461,4475,,False,False,10988,,,1065,0,0.0,0.0,neutral
2021-03-11 17:13:11,1370060245721083912,JuddLegum: JohnKavanagh_AZ ATT Allstate BCBSAssociation CoxComm WeAreFarmers pfizer UnitedHealthGrp USAA Prudential WellsFar…,1834645674,lumar33,EU SA US,9620,489407,,False,False,211508,,,360,0,0.0,0.0,neutral
2021-03-11 17:13:11,1370060243984658435,ndtv: Denmark Halts AstraZeneca Shots For 2 Weeks Over Blood Clot ReportsRead more:  ,1271374420704190464,Blreen1,Kenya,1134,4677,,False,False,14132,,,21,0,0.5,0.5,positive
2021-03-11 17:13:11,1370060243514707971,"Single Pfizer dose leaves cancer patients at risk, researchers warn  ",2251383210,AhmadNorMaulana,"Jakarta Utara, DKI Jakarta",3420,191,,True,False,492415,,,0,0,0.21428571428571427,-0.07142857142857142,negative
2021-03-11 17:13:11,1370060242986360837,"MailOnline: Mother, 39, with NO known health issues dies four days after receiving second dose of Moderna's COVID vaccine ",770794113277038592,alt_rightee,Canada,293,95551,,False,False,86837,,,66,0,0.0,0.0,neutral
2021-03-11 17:13:11,1370060242948665349,"Boogeytran: thevivafrei Twitter jack WAIT!So when someone with known serious health problems dies with COVID, it was ABSOLUTELY CO…",1275404171781517312,Trident432,,213,8915,,False,False,9095,,,1,0,0.7833333333333333,-0.06666666666666665,negative
2021-03-11 17:13:11,1370060242889838592,danieteebee: It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier,38449287,merylisk,"Los Angeles, CA",464,43111,,True,False,8342,,,10923,0,0.0,0.0,neutral
2021-03-11 17:13:10,1370060240893345793,POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.Tha…,761223213435289600,StdPoodleMom,,561,45514,,True,False,35184,,,16530,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:10,1370060239488348160,“Six other European countries have now paused the use of a specific batch of the AstraZeneca vaccine while the investigations are ongoing”.En España van a seguir vacunando con Astrazeneca?sanidadgob SaludPublicaEs Moha3M,297871587,Barbara_Esparza,,544,578,,True,False,4243,,,0,0,0.16666666666666666,-0.041666666666666664,negative
2021-03-11 17:13:10,1370060238854979593,"MichelleObama: When you can get the COVID-19 vaccine, I hope you do—Barack and I are certainly glad we did. It’s our best shot at beati…",347530063,Aimpellizzeri,"New York, NY",243,9054,,True,False,1530,,,8538,0,0.65,0.75,positive
2021-03-11 17:13:10,1370060238708215813,conarck: Florida is now ranked fourth among the Top 5 most populous states in distributing COVID vaccine. The bottom slot goes to Texas…,1220123361461796864,DonnaGallipeau,"Viera,Florida",155,40893,,False,False,9459,,,70,0,0.3333333333333333,0.3333333333333333,positive
2021-03-11 17:13:09,1370060237793763329,kayleighmcenany: FINALLY the Biden admin recognizes the Trump admin’s unprecedented vaccine work:➡️ “We’re grateful for the work that…,2547353694,lasurfer20,"Hermosa Beach, CA",91,73566,,True,False,20939,,,4662,0,0.95,0.3,positive
2021-03-11 17:13:09,1370060237370183681,"FinancialTimes: Denmark, Norway and Iceland have suspended use of the Oxford/AstraZeneca vaccine in a 'precautionary' move after a Dani…",130496376,Patty_Matsuda,"São Paulo, Brasil",1451,20744,,True,False,58314,,,329,0,0.0,0.0,neutral
2021-03-11 17:13:09,1370060237328244738,"GaDPH: Georgia, let’s band together to end this pandemic. Here’s what you need to know: 1.COVID-19 vaccines will not give you COVID-19…",4450231475,MichaelMcP6,,169,598,,True,False,333,,,18,0,0.0,0.0,neutral
2021-03-11 17:13:09,1370060236820774913,"SecVilsack: The COVID-19 vaccine means hope. It’s a way to protect you, your family, and your way of life. Right now, the vaccines are…",325284639,bob_mikell,"Statesboro, GA",208,1882,,True,False,1337,,,32,0,0.5357142857142857,0.2857142857142857,positive
2021-03-11 17:13:08,1370060232865443840,POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.Tha…,16622739,Percysperson,San Francisco,4071,184792,,True,False,55300,,,16530,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:08,1370060232752308237,"MichelleObama: When you can get the COVID-19 vaccine, I hope you do—Barack and I are certainly glad we did. It’s our best shot at beati…",3396112241,multistanlol,Everywhere,403,143579,,False,False,8330,,,8538,0,0.65,0.75,positive
2021-03-11 17:13:08,1370060232395722759,I join UN calling for ensuring equitable access &amp; distribution of Covid Vaccine. It is “vital” to control the deadly pandemic for quick recovery of the virus-hit world economy.We must fully support the COVAX Facility by funding the 20B shortfall. onlytogether سب_ایک_ساتھ🇵🇰🇺🇳,1196816617205841921,PakistanPR_UN,New York,5743,932,,False,False,449,,,9,37,0.43333333333333335,0.07777777777777777,positive
2021-03-11 17:13:07,1370060229195534336,JuddLegum: JohnKavanagh_AZ ATT Allstate BCBSAssociation CoxComm WeAreFarmers pfizer UnitedHealthGrp USAA Prudential WellsFar…,45917533,lilsun83,"Ontario, Canada",7534,197043,,True,False,186399,,,360,0,0.0,0.0,neutral
2021-03-11 17:13:07,1370060229036158977,"Grace4NY: NY food pantry, food bank, &amp; grab-and-go sites staff &amp; volunteers are now eligible to receive the vaccine! Thank you for keep…",269875709,BaysideRory,"Bayside, Queens",578,61466,,False,False,6405,,,43,0,0.0,0.0,neutral
2021-03-11 17:13:07,1370060228201435140,Mariasarrouh: Long line outside of a Shoppers at Danforth/Coxwell offering the AstraZeneca vaccine today to people aged 60 to 64. A spo…,3253989290,ChristyCeeCK,Canada,1327,45990,,False,False,19813,,,15,0,0.2833333333333334,-0.05000000000000001,negative
2021-03-11 17:13:07,1370060227958161409,Brindlepooch: Four former presidents combine efforts to educate U.S. citizens on COVID vaccination and increase the number of people va…,2905580993,somdnavywife,,240,53328,,False,False,65999,,,100,0,0.0,0.0,neutral
2021-03-11 17:13:07,1370060227081609223,"CTwatville NicodemusVI Phillippianss AndyLeeParker1 mackyson You should ask yourself that question since your tweets are filled with nonsense to scare people off. I got the vaccine after reading the data from clinical trials several times over. I have no concerns. In fact, I got my second Moderna dose yesterday but please go on",1157819359194243072,Geniea8,,507,12167,,False,False,5313,,,0,0,0.3,0.13333333333333333,positive
2021-03-11 17:13:07,1370060226360184835,🤦🏻‍♀️ no COVID-19 vaccine alter your DNA 🥴 ,792933380,sanchezdianaliz,"Puerto Rico, USA",563,10503,,True,False,29432,,,0,0,0.0,0.0,neutral
2021-03-11 17:13:07,1370060226137886720,POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.Tha…,19364898,t2d,In my heart & mind,120,74201,,False,False,30923,,,16530,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:06,1370060223810056200,"Michael Yeadon last worked at Pfizer a decade ago, and was never the company's ""chief scientist."" His anti-vaccine argument relies on predictions that never panned out.  ",14294848,snopes,,292434,289,,True,True,51152,,,60,111,0.06666666666666667,0.0,neutral
2021-03-11 17:13:05,1370060220781694977,realTuckFrumper: Report Claims New Coronavirus Vaccine Ads To Feature Every Living President Except For Donald Trump ,361525110,CoogForever,,213,84113,,True,False,66348,,,66,0,0.45454545454545453,0.13636363636363635,positive
2021-03-11 17:13:05,1370060220475400192,DAILY POST reporter receives COVID-19 vaccine in Cross River ,413428207,DailyPostNGR,Nigeria,1393682,0,,False,True,466128,,,4,5,0.0,0.0,neutral
2021-03-11 17:13:05,1370060220077113349,"philllosoraptor It doesn't help when we aren't honest about edge cases. Yes the vaccine is very successful, but there are edge case risks. Short term risk/reward for Moderna/Pfizer looks great.",1256287025717633025,CrazyEe33,"Colorado, USA",72,1925,,False,False,3732,,,0,1,0.7374999999999999,0.59375,positive
2021-03-11 17:13:05,1370060219326287873,TechFishNews: Artifacts from the first COVID-19 vaccination in the US are headed to the Smithsonian: Sanda Lindsay receiving a COVID-19…,1310836644946145286,the404code,,2060,81,,False,False,160312,,,2,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:05,1370060219292745729,"ridgeisback: To all those that have had the vaccine, just  ask yourselves 'what if the conspiracy theorists are right?'.We've been rig…",2939914581,PeteNottelling,Worldwide,423,16979,,False,False,12237,,,212,0,0.5357142857142857,0.2857142857142857,positive
2021-03-11 17:13:05,1370060219267440640,kayleighmcenany: FINALLY the Biden admin recognizes the Trump admin’s unprecedented vaccine work:➡️ “We’re grateful for the work that…,1529340344,wildmaresnw_b,Ameritopia,2940,114778,,False,False,271882,,,4662,0,0.95,0.3,positive
2021-03-11 17:13:05,1370060219124965380,POTUS: One in four adults in the U.S. has received their first COVID-19 vaccine — and we’re now leading the world in vaccinations.Tha…,120627815,ilovemymanalot,,1450,24426,,False,False,47029,,,16530,0,0.3333333333333333,0.25,positive
2021-03-11 17:13:05,1370060218823028743,richu_jay: Make your skin glow using DISAAR CREAM AND SERUM ENRICHED WITH SUNFLOWER OILS♨️Removes dark spots♨️Balances skin tones♨️M…,1168085351195467776,maich_ke1,𝚔𝚠𝚊 𝚔𝚒𝚋𝚊𝚍𝚊𝚜𝚔𝚒,7004,98587,,False,False,12523,,,129,0,0.4,-0.15,negative
2021-03-11 17:13:05,1370060218256740353,"GovWhitmer I wonder why? Operation warp speed. No vaccine of note has ever been developed and approved as quickly as these coronavirus vaccines have. Too bad many seniors are already dead at your hand.Release the numbers gov, there are dozens and dozens of ATIRs. What are you hiding?",1361710609855877126,ElephantFresh1,,1,551,,False,False,185,,,0,0,0.47333333333333333,0.006666666666666698,positive
2021-03-11 17:13:05,1370060217896034308,"JajaPhD: This is the Covid-19 vaccine that should be going to front line health workers and those who are the most vulnerable, ba?",138676022,theakinfola,Heaven ,5407,626,,True,False,197765,,,1210,0,0.5,0.0,neutral
2021-03-11 17:13:05,1370060217782824962,JeffLee2020: Coronavirus vaccine deaths aren’t covered by life insurance because jabs are “experimental medical intervention” ,876339662,GoodAppleClub,United States,283,45086,,False,False,128075,,,11,0,0.2,0.05,positive
2021-03-11 17:13:04,1370060215643742215,"GlobalImmunization Possible by 2022 With Fair Vaccine Distribution, says WHO COVID19 Special Envoy ",253483868,MidEastInfo,Cairo | Abu Dhabi | Mid-East,1782,0,,False,False,20646,,,0,0,0.8238095238095239,0.3523809523809524,positive
2021-03-11 17:13:04,1370060215643561985,"JuddLegum: JohnKavanagh_AZ 3. Kavanaugh, who apparently believes its his job to ensure that ""uninformed"" people do not vote is support…",14270069,tikistitch,Seattle,376,59417,,True,False,41071,,,596,0,0.35,0.05,positive
2021-03-11 17:13:04,1370060215639506950,danieteebee: It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier,985874202,danacaroIina,she/her,746,4948,,True,False,12547,,,10923,0,0.0,0.0,neutral
