created,id_str,text,user_id,screen_name,location,followers_count,user_favourites_count,time_zone,geo_enabled,verified,status_count,geo,coords,retweet_count,tweet_favourite_count,Subjectivity,Polarity,Sentiment
2021-03-15 00:12:47,1371253002103877633,"GeigerNews: Ways to get Trump supporters to take the Covid vaccine:

- Tell them Biden ordered them *not* to take it

- Convince them t…",830069222008983553,29361RMSM,,2389,7336,,False,False,455438,,,11,0,0.0,0.0,neutral
2021-03-15 00:12:46,1371253001394941953,"Reuters: People waiting at a vaccination clinic in Pittsfield, Massachusetts got a surprise performance from Yo-Yo Ma after the legenda…",1313258964931366913,Kitkat64582131,,205,40893,,False,False,24875,,,96,0,0.0,0.0,neutral
2021-03-15 00:12:46,1371252999918604302,"TheRickyDavila: My mother and I were finally able schedule our first dose of the Covid vaccine for next week. Wear a mask, get the vacc…",16021340,KayS57,Thornton  Colorado,2950,42453,,False,False,134951,,,297,0,0.3194444444444444,0.25,positive
2021-03-15 00:12:45,1371252997867646980,"SimonClarkeMP: My money is, once again, on the Oxford/AstraZeneca scientists here.  The repeated attempts to cast doubt upon what is tr…",42942856,tinkernurse,Martello bay .UK.,5183,41552,,True,False,69422,,,38,0,0.0,0.0,neutral
2021-03-15 00:12:45,1371252997653602305,"ComfortablySmug: Pfizer, moderna, and johnson and johnson are private companies that competed to rapidly develop a vaccine once Trump r…",204176679,ThePoliticalHat,The state with shuttered blackjack and brothels due to Corona-chan.,4029,1039,,False,False,193561,,,293,0,0.375,0.0,neutral
2021-03-15 00:12:45,1371252997209088006,I Would Sell Pfizer And Moderna At 5x Sales  stocks stockstobuy stockmarket,984429417995874306,financialmania,"Lewes, Delaware",674,2821,,False,False,10408,,,0,0,0.0,0.0,neutral
2021-03-15 00:12:44,1371252990183579649,anxiousdeluxe: my two Moderna doses ,3277315956,_katieross__,"San Diego, CA",458,50994,,True,False,27667,,,7796,0,0.0,0.0,neutral
2021-03-15 00:12:43,1371252986601644032,"democracynow: Joseph Stiglitz says there is an ""artificial"" shortage of COVID-19 vaccines. ""There are many companies in developing coun…",712696418,PSafiyaGabriel,,10,9868,,False,False,1989,,,87,0,0.75,-0.04999999999999999,negative
2021-03-15 00:12:43,1371252986450706432,Pietro2759: WhiteHouse JoeBiden I just received my first shot of Moderna vaccine. I’m 62 years old live in Western N.Y THANK YOU DONA…,753057467496558592,jgionova,"Miami Beach, FL",6228,7886,,False,False,525484,,,1,0,0.2583333333333333,0.12159090909090908,positive
2021-03-15 00:12:43,1371252985469267970,"DrTomFrieden: The chance that you’ll get a long-term health problem from a vaccine against Covid may well be zero, but even if not, are…",100377279,Fromgirltogirl,"Washington, DC",1352,21493,,False,False,124582,,,301,0,0.0,0.0,neutral
2021-03-15 00:12:42,1371252982646460421,"KonstantinKisin: ""Lockdown harder and faster""
""Close the borders""
""10 years in prison for COVID offenders""
""Beat anti-lockdown proteste…",3018838022,chrisraposo1,,28,15401,,False,False,1115,,,150,0,0.0,-0.1,negative
2021-03-15 00:12:42,1371252982231134211,akikigate First shot here. Moderna. My son Jacob got the J+J.,886666237098561536,Rogerwa80331466,,1942,103621,,True,False,22604,,,0,3,0.3333333333333333,0.25,positive
2021-03-15 00:12:41,1371252979496493061,MarciaJAnderson: If vaccine rollout plans do not explicitly respond to widespread evidence about what racial/ ethnic/ Indigenous/ incom…,917914287158345728,AASporle,"Auckland, New Zealand",711,32684,,True,False,1447,,,13,0,0.0,0.0,neutral
2021-03-15 00:12:41,1371252977835642887,"Jessicam6946: Everyone getting their vaccines.  Please, remember it takes 2 weeks to build full immunity after your 2nd dose of Pfizer…",802980614471356416,JWSpringer62,LA USA,2735,130850,,True,False,45113,,,335,0,0.275,0.175,positive
2021-03-15 00:12:40,1371252974626893825,tedlieu: Dear nytimes &amp; washingtonpost: The former President HID that he got vaccinated &amp; had no plan for vaccine rollout. And Pfizer…,46320929,terrylaug,,45,24292,,True,False,1620,,,1767,0,0.0,0.0,neutral
2021-03-15 00:12:39,1371252970608852993,politicususa: Chris Christie demanded that America give Trump credit for the COVID vaccine that Trump’s Operation Warp Speed had nothin…,808755910566879234,doris_sher,,1289,5546,,True,False,118041,,,35,0,0.0,0.0,neutral
2021-03-15 00:12:39,1371252969954373634,"akikigate Got both doses of Moderna, will have full efficacy on Tuesday.",246457424,jrwebber16,"Colorado, USA",1245,80567,,False,False,50869,,,0,3,0.55,0.35,positive
2021-03-15 00:12:39,1371252969765736449,"FriendEden100: Ladies: Wait 4-6 weeks after getting vaccinated to have a mammogram.

COVID vaccine can cause swelling in the lymph node…",1114991438301888519,JenyF12,"Charlotte, NC",5263,100297,,False,False,12456,,,8,0,0.0,0.0,neutral
2021-03-15 00:12:39,1371252968859783178,rupert_pearse: Pretty clear statement from the UK drug regulator MHRAgovuk that the available evidence does not suggest an increased r…,452626071,briwbri,Liverpool/Belfast/Manchester,1477,13905,,True,False,10075,,,103,0,0.5944444444444444,0.25,positive
2021-03-15 00:12:38,1371252967316291585,"aubrey_huff: Take the Covid_19 vaccine it’s “safe” they said: 1,524 deaths, &amp; and 5,507 serious injuries. ",33947838,cottongirl45,"Lubbock, Texas",2156,82345,,False,False,20073,,,312,0,0.5833333333333333,0.08333333333333334,positive
2021-03-15 00:12:38,1371252966569738240,jeffisrael25: getting one dose of Pfizer and one dose of Moderna its called an Arnold Pharma,1037331957330468864,EderyMaya,"Brooklyn, NY",333,1713,,False,False,502,,,20258,0,0.0,0.0,neutral
2021-03-15 00:12:37,1371252960886464517,GlobalNational: Canada has not received any AstraZeneca COVID-19 vaccines that were part of the batch under investigation for blood clo…,188855808,TJohn_Tex,"Texas, USA",2325,53851,,False,False,49369,,,69,0,0.0,0.0,neutral
2021-03-15 00:12:36,1371252959342780419,"bluestein: On Monday, the big day arrives for many Georgians wanting COVID vaccine gapol ",1149747295,dickeyx2,"California, USA",231,131755,,True,False,15139,,,24,0,0.3,0.25,positive
2021-03-15 00:12:36,1371252958629920775,"Robyn_TRuth: Today I left quarantine after 375 days to get my first Moderna vaccine shot. 💉

I got to touch another human being and ri…",1182673079157383171,LarryBa11254224,,34,668,,False,False,3831,,,68,0,0.14444444444444446,0.08333333333333333,positive
2021-03-15 00:12:35,1371252955702124545,newsmax: Ric Grenell: Biden's only 'reordering' vaccines - the heavy lifting was done by Trump  ,612618408,franmosh,"Las Vegas, NV",308,24841,,True,False,7971,,,1707,0,0.75,-0.1,negative
2021-03-15 00:12:35,1371252955463225344,"rexzane1: ThankTrump 
Pfizer, aka the first vaccine approved, was not a part of Operation Warp Speed. 
Trump isn't responsible for the…",51726986,arw1950,atlanta,1492,91732,,True,False,83881,,,42,0,0.44166666666666665,0.225,positive
2021-03-15 00:12:35,1371252951864446976,"zeynep: Folks, *look* at this chart. That red line that's fallen of a cliff starting around January 10 is 65+ folks hospitalized for CO…",2611910322,lucykpick,Chicago. Il,2020,109715,,False,False,77554,,,526,0,0.05,0.0,neutral
2021-03-15 00:12:33,1371252946160160770,spectatorindex: JUST IN: The Netherlands suspends the administration of the AstraZeneca coronavirus vaccine as a 'precaution',1548449911,mountkidd,"Alberta, Canada",939,353377,,False,False,196627,,,612,0,0.0,0.0,neutral
2021-03-15 00:12:33,1371252946000773121,"AdrianMorrow: At a factory in Ohio, there are enough doses of AstraZeneca’s covid vaccine to more than fill Canada’s entire order. The…",22820478,chrishbenge,Vancouver BC,10699,4072,,False,False,44285,,,51,0,0.5416666666666666,0.16666666666666666,positive
2021-03-15 00:12:32,1371252942288789511,Only About 22 States Give Postal Workers Vaccine Access ,1529630646,MinecraftTimez,,29,0,,False,False,25539,,,0,0,1.0,0.0,neutral
2021-03-15 00:12:32,1371252942129356802,DrEricDing: VACCINE ESCAPE OF VARIANTS vs Pfizer-BioNTech &amp; NIH-Moderna: Troubling new peer-reviewed paper shows even 2-dose recipients…,718877167942152192,PeterUpsidedown,,510,25417,,False,False,4647,,,1282,0,0.45454545454545453,0.13636363636363635,positive
2021-03-15 00:12:32,1371252941026394113,DrEricDing: 15) Another preprint recently found similar worrisome results for B1351 neutralization by Pfizer &amp; Moderna vaccinated? Yes…,22004290,bowditch71,"Crewe, UK",251,14683,,False,False,5933,,,90,0,0.325,0.0,neutral
2021-03-15 00:12:32,1371252940959285249,"DrTomFrieden: The chance that you’ll get a long-term health problem from a vaccine against Covid may well be zero, but even if not, are…",1362601601186357251,DanFord38763054,,1,27,,False,False,18,,,301,0,0.0,0.0,neutral
2021-03-15 00:12:31,1371252938379816960,spectatorindex: JUST IN: The Netherlands suspends the administration of the AstraZeneca coronavirus vaccine as a 'precaution',588204046,alejosanz4,,644,36432,,True,False,35359,,,612,0,0.0,0.0,neutral
2021-03-15 00:12:30,1371252934617362432,America doesn’t use the AstraZeneca vaccine WOOOO USA NUMBER 1!!!! ,774102707997028354,gallardonuts,"Hawthorne, CA",156,5912,,True,False,7615,,,0,0,0.0,0.0,neutral
